date,bitcoin,chainlink,ethereum,solana,uniswap,bitcoin_daily_return,bitcoin_daily_log1p_return,ethereum_daily_return,ethereum_daily_log1p_return,solana_daily_return,solana_daily_log1p_return,uniswap_daily_return,uniswap_daily_log1p_return,chainlink_daily_return,chainlink_daily_log1p_return
2016-01-09,448.7090000000001,,1.02478096778813,,,-0.01316769017034003,-0.013255152838561988,0.029336004835275986,0.028913938862110352,,,,,,
2016-01-10,447.2069999999999,,1.01996585607406,,,-0.003347381042056785,-0.0033529960558725982,-0.00469867402442381,-0.0047097474939160975,,,,,,
2016-01-11,448.3490000000001,,1.068726621062779,,,0.0025536272911654834,0.0025503723251301897,0.047806271845612036,0.046698713701890035,,,,,,
2016-01-12,445.792,,1.167362900827917,,,-0.005703146432801565,-0.005719471471398273,0.09229327483865846,0.08827940796720052,,,,,,
2016-01-13,432.1200000000001,,1.12958834642001,,,-0.030669011556959003,-0.03114914807502992,-0.03235887861531017,-0.03289400281869202,,,,,,
2016-01-14,429.2429999999999,,1.157377553252501,,,-0.0066578728131080345,-0.006680135317273023,0.02460118052790028,0.024303444706470802,,,,,,
2016-01-15,365.912,,1.21073546288485,,,-0.14754113637263722,-0.15963032479826283,0.04610242308778201,0.045071279670967565,,,,,,
2016-01-16,384.813,,1.215691295024754,,,0.051654496163011876,0.050364634671427384,0.004093241085129984,0.0040848865641256735,,,,,,
2016-01-17,386.3560000000001,,1.321855711753408,,,0.004009739795693301,0.004001722214209533,0.08732843375874655,0.08372370947403647,,,,,,
2016-01-18,385.1320000000001,,1.39830112692888,,,-0.0031680626158258063,-0.00317309155032312,0.0578318907999944,0.05622142742746838,,,,,,
2016-01-19,379.015,,1.3769900190471,,,-0.01588286613420886,-0.016010350532906392,-0.015240714229120322,-0.01535804760372953,,,,,,
2016-01-20,418.848,,1.565411904541257,,,0.10509610437581629,0.09993230347365277,0.13683605755149042,0.12824901576315478,,,,,,
2016-01-21,407.8150000000002,,1.544691862235827,,,-0.026341298036518745,-0.026694445408786172,-0.013236159917604517,-0.013324538611629097,,,,,,
2016-01-22,377.2100000000001,,1.471341822504971,,,-0.07504628324117579,-0.07801157865795734,-0.047485224415364735,-0.048649659676783516,,,,,,
2016-01-23,389.6409999999999,,1.692156284936261,,,0.032955117838869175,0.03242374082851086,0.15007692913625714,0.13982883503888774,,,,,,
2016-01-24,403.0559999999999,,2.131691495370684,,,0.034429128351482596,0.03384970773824082,0.2597485908052395,0.23091216994745417,,,,,,
2016-01-25,392.3260000000001,,2.48139608647395,,,-0.026621610892778813,-0.026982383280624665,0.1640502820706966,0.15190554603149187,,,,,,
2016-01-26,392.4559999999998,,2.086782726986503,,,0.00033135708568821087,0.0003313021990534751,-0.159028766764999,-0.17319782502226863,,,,,,
2016-01-27,394.491,,2.384501158704437,,,0.005185294657235939,0.005171897309734075,0.14266862949736292,0.13336642982910138,,,,,,
2016-01-28,379.5519999999999,,2.519719734523484,,,-0.037869051511948526,-0.038604716490614824,0.05670728039927431,0.05515773419153902,,,,,,
2016-01-29,378.912,,2.486203232055895,,,-0.0016861984655591744,-0.0016876216983187468,-0.01330167875750965,-0.01339093850640612,,,,,,
2016-01-30,376.921,,2.437601273512591,,,-0.00525451819947631,-0.005268371730627833,-0.01954866678502143,-0.019742269238485783,,,,,,
2016-01-31,364.352,,2.298766557449123,,,-0.033346510276689334,-0.03391518308930175,-0.05695546583933597,-0.05864177141855125,,,,,,
2016-02-01,371.041,,2.221883059355513,,,0.018358620235376932,0.01819213530218314,-0.03344554402206257,-0.03401763843631196,,,,,,
2016-02-02,372.8679999999999,,2.403111855327034,,,0.004923984141913973,0.004911900980628941,0.08156540696794767,0.07840944259237796,,,,,,
2016-02-03,368.124,,2.515949933456795,,,-0.01272300116931424,-0.012804631677857795,0.046954983755596036,0.045885935506185166,,,,,,
2016-02-04,388.3759999999999,,2.557178944302694,,,0.055014071345524496,0.05355410460735224,0.016387055361333225,0.016254236610765457,,,,,,
2016-02-05,385.7330000000001,,2.532878565491474,,,-0.0068052608812073645,-0.0068285222622823695,-0.009502807328114704,-0.00954824710107111,,,,,,
2016-02-06,374.9049999999999,,2.517776369343559,,,-0.028071230618070486,-0.028472759735872787,-0.00596246355971064,-0.005980310020168087,,,,,,
2016-02-07,375.5170000000002,,2.950776113177157,,,0.0016324135447653987,0.0016310826060062721,0.17197704653431578,0.15869210609470358,,,,,,
2016-02-08,371.1359999999999,,3.165335693696386,,,-0.0116665823384835,-0.011735170894799092,0.07271293120514266,0.0701908893683348,,,,,,
2016-02-09,373.909,,3.720453286688504,,,0.0074716545956201585,0.007443880046514651,0.17537400348961674,0.16158639779138323,,,,,,
2016-02-10,379.829,,4.427431437703359,,,0.01583272935393376,0.015708699139556425,0.19002473530426212,0.17397409287738091,,,,,,
2016-02-11,377.058,,6.005000308112697,,,-0.0072953881878424776,-0.007322129671295225,0.35631695094699634,0.30477290184177896,,,,,,
2016-02-12,382.72,,5.475649283683189,,,0.015016257445804149,0.014904629553461252,-0.0881517064560946,-0.09228164754298546,,,,,,
2016-02-13,390.4240000000001,,5.373284921940013,,,0.020129598662207426,0.01992967673702576,-0.018694470087448734,-0.01887142049304592,,,,,,
2016-02-14,404.1440000000001,,5.169512436402438,,,0.035141282298219334,0.034537922037383054,-0.037923260816774995,-0.03866106103719172,,,,,,
2016-02-15,399.379,,5.319058286377442,,,-0.011790351953759326,-0.011860409365526044,0.028928424452940416,0.02851789607784679,,,,,,
2016-02-16,407.0129999999998,,4.368970122064963,,,0.019114675533765668,0.01893428523333639,-0.1786196189550574,-0.19676896252098675,,,,,,
2016-02-17,416.8499999999999,,3.744022470740231,,,0.024168761194360178,0.02388131889219058,-0.14304232665005145,-0.15436675092733063,,,,,,
2016-02-18,421.4220000000001,,4.397939042003922,,,0.010967974091400157,0.010908262080015649,0.17465615561180248,0.160975471248708,,,,,,
2016-02-19,419.377,,4.493895382965731,,,-0.0048526180408238195,-0.004864430220572929,0.021818479075163877,0.021583862576990045,,,,,,
2016-02-20,441.1199999999998,,4.301875677560981,,,0.05184595244851242,0.05054667055942124,-0.04272901103408133,-0.043668762549186876,,,,,,
2016-02-21,438.6499999999999,,4.653970273276003,,,-0.00559938338774002,-0.005615118701093455,0.08184676222783072,0.07866954583620307,,,,,,
2016-02-22,437.8029999999999,,5.608714257576696,,,-0.0019309244272199821,-0.0019327910650699292,0.20514612862549164,0.18660082815905255,,,,,,
2016-02-23,420.3020000000001,,5.612091439849516,,,-0.03997460044814638,-0.040795537003744116,0.0006021312760331465,0.0006019500677334989,,,,,,
2016-02-24,423.1870000000001,,6.134381259039694,,,0.0068641119956602825,0.006840661230209426,0.09306509432144638,0.08898576306737145,,,,,,
2016-02-25,423.142,,5.93625743323269,,,-0.0001063359696780175,-0.00010634162374806542,-0.032297279455046346,-0.03283034574758138,,,,,,
2016-02-26,427.029,,5.897351626440898,,,0.009186041565242942,0.009144106501284837,-0.006553928502828654,-0.006575499795033597,,,,,,
2016-02-27,432.1390000000001,,6.357091762158404,,,0.011966400408403466,0.011895369136635579,0.07795705001822384,0.0750676294094292,,,,,,
2016-02-28,432.7970000000001,,6.440650848847282,,,0.0015226582187675142,0.0015215001501546744,0.01314423164162526,0.01305859582399872,,,,,,
2016-02-29,436.919,,6.312028458049726,,,0.00952409559215961,0.009479027324095689,-0.019970402652796593,-0.02017250639887443,,,,,,
2016-03-01,431.371,,7.560157049617909,,,-0.012698005808857049,-0.012779314523622019,0.19773811221913062,0.18043487163823205,,,,,,
2016-03-02,424.485,,8.398318163034869,,,-0.01596305732188763,-0.016091839262552966,0.11086556905048961,0.10513950338185306,,,,,,
2016-03-03,420.1709999999999,,9.504937042998197,,,-0.010162903282801783,-0.010214898163642537,0.13176672501336073,0.12377988523521719,,,,,,
2016-03-04,409.408,,10.03776475108964,,,-0.025615761201986498,-0.025949557446720888,0.056057994459200566,0.054543102771531994,,,,,,
2016-03-05,397.2410000000001,,10.93519773927983,,,-0.02971852040018741,-0.03016906442583103,0.08940566056728638,0.08563228199514052,,,,,,
2016-03-06,404.912,,10.96466178163567,,,0.019310695522365195,0.01912661014450268,0.0026944224565781383,0.002690799007666284,,,,,,
2016-03-07,413.74,,9.397469868813554,,,0.021802268147153026,0.02156799766855904,-0.14293116778548987,-0.15423704597311136,,,,,,
2016-03-08,411.8770000000001,,9.800690787314164,,,-0.004502827862908787,-0.004512996127735667,0.0429073914712661,0.04201238154082358,,,,,,
2016-03-09,412.3190000000001,,11.97157975649351,,,0.0010731359119346973,0.001072560513209187,0.2215036691076211,0.20008261548324757,,,,,,
2016-03-10,416.2920000000001,,11.2064229700308,,,0.009635743198833868,0.009589615505024343,-0.06391443752840387,-0.06604839378544484,,,,,,
2016-03-11,419.299,,11.20893669288255,,,0.007223295187031908,0.007197332141212058,0.0002243109026378587,0.00022428574870880097,,,,,,
2016-03-12,410.8010000000001,,13.37620667356022,,,-0.020267160188791045,-0.02047535692058656,0.1933519690635639,0.1767661281562752,,,,,,
2016-03-13,412.4949999999999,,14.89359978457807,,,0.004123651110877979,0.004115172163124959,0.11343971785492601,0.10745406871492941,,,,,,
2016-03-14,414.585,,12.28982460670519,,,0.005066728081552618,0.005053935407962901,-0.1748251071288367,-0.19215992375546323,,,,,,
2016-03-15,415.6410000000001,,12.966897673599,,,0.002547125438691955,0.0025438870126443217,0.05509216677709183,0.05362812498622423,,,,,,
2016-03-16,416.5440000000001,,12.52943314528079,,,0.0021725479440191098,0.002170191374291165,-0.03373702325182237,-0.03431924915963654,,,,,,
2016-03-17,418.4000000000001,,10.956232214701,,,0.004455711761542691,0.004445814466663349,-0.12556042339172668,-0.13417208169820133,,,,,,
2016-03-18,408.28,,10.79765033887468,,,-0.024187380497132205,-0.024484699215415778,-0.014474125111508251,-0.014579897139420603,,,,,,
2016-03-19,406.7389999999999,,10.43953586817164,,,-0.0037743705300284924,-0.0037815114404349845,-0.03316596291451701,-0.03372842485042644,,,,,,
2016-03-20,411.8820000000001,,10.21749097388716,,,0.01264447225370624,0.012565198465136429,-0.021269613619649186,-0.021499071336051362,,,,,,
2016-03-21,411.091,,11.85112269425594,,,-0.0019204529452613306,-0.0019222993793907696,0.1598858001973138,0.14832155216617646,,,,,,
2016-03-22,416.36,,11.31742767517068,,,0.01281711348582193,0.012735669466659511,-0.04503328780352034,-0.04607879544766785,,,,,,
2016-03-23,418.076,,12.40319150724304,,,0.0041214333749639565,0.004112963532384462,0.09593733339727173,0.09161000933389113,,,,,,
2016-03-24,414.8829999999999,,11.12762218636002,,,-0.007637367368612646,-0.007666681408885586,-0.10284202417886812,-0.10852331668727579,,,,,,
2016-03-25,415.743,,10.64069143211582,,,0.0020728735571236,0.0020707281190347026,-0.04375874253181122,-0.04474503640011129,,,,,,
2016-03-26,416.7149999999999,,10.96552244468764,,,0.002337982840360242,0.0023352540109558995,0.030527246715510437,0.03007056128560258,,,,,,
2016-03-27,425.349,,10.37751681820161,,,0.02071919657319765,0.02050747351331783,-0.05362312917164247,-0.055114405724421604,,,,,,
2016-03-28,422.756,,11.67625154039094,,,-0.006096170438863235,-0.006114827950767977,0.12514889110190786,0.1179153745453467,,,,,,
2016-03-29,415.5470000000001,,11.73817083046575,,,-0.01705238955804267,-0.01719945583818341,0.005303010975792777,0.00528899952650553,,,,,,
2016-03-30,412.597,,11.88228675953419,,,-0.007099076638743873,-0.007124394979020517,0.012277545722404692,0.012202787930745241,,,,,,
2016-03-31,415.366,,11.35463054290018,,,0.006711149135839589,0.006688729625697183,-0.04440695863619237,-0.04542314551199026,,,,,,
2016-04-01,416.754,,11.63607180334684,,,0.0033416312360665668,0.003336060393425704,0.024786474503359468,0.02448427333155713,,,,,,
2016-04-02,419.6700000000001,,11.5639776320382,,,0.00699693344275043,0.006972568491222878,-0.0061957482324837,-0.006215021530136237,,,,,,
2016-04-03,418.1850000000001,,11.51238012010477,,,-0.003538494531417413,-0.0035447698109267243,-0.004461917306937568,-0.004471901369742076,,,,,,
2016-04-04,419.437,,11.18688123888369,,,0.002993890263878196,0.0029894174995088564,-0.028273812871470683,-0.028681214691784796,,,,,,
2016-04-05,422.651,,10.41948468988903,,,0.007662652555687766,0.007633443551003401,-0.06859789896824142,-0.07106419265826558,,,,,,
2016-04-06,421.65599999999995,,10.66622342007389,,,-0.0023541882072917186,-0.00235696366517184,0.023680511803457316,0.023404477743193777,,,,,,
2016-04-07,421.076,,10.0295684039377,,,-0.0013755288671332133,-0.0013764757753980815,-0.059688888096793624,-0.061544488366818285,,,,,,
2016-04-08,418.4740000000001,,9.758944911021473,,,-0.00617940704290898,-0.0061985785986459615,-0.026982566150102527,-0.027353279330856822,,,,,,
2016-04-09,416.145,,9.899719595415823,,,-0.005565459263897177,-0.005581004135368095,0.014425195108475508,0.014322141841587019,,,,,,
2016-04-10,421.133,,8.814617175830122,,,0.011986206730826954,0.011914941059766837,-0.10960940955218257,-0.1160950468576191,,,,,,
2016-04-11,422.5840000000001,,8.66829211893249,,,0.0034454673464205943,0.0034395453226641263,-0.016600273611298677,-0.016739602234252027,,,,,,
2016-04-12,426.181,,7.51681223420342,,,0.008511917157298488,0.008475895057531706,-0.13283814953745188,-0.14252964088970566,,,,,,
2016-04-13,424.26900000000006,,8.015604593105122,,,-0.004486356735752928,-0.004496450635336707,0.06635690015403983,0.06424807285596479,,,,,,
2016-04-14,424.932,,8.43365602127963,,,0.0015626878230554642,0.0015614680969746925,0.05215469691882113,0.050840153807744023,,,,,,
2016-04-15,429.966,,8.20613745870167,,,0.011846601338567186,0.011776979670936135,-0.026977453432282417,-0.027348024847011092,,,,,,
2016-04-16,430.941,,8.555981966976974,,,0.002267621160742861,0.00226505398806278,0.04263205558472993,0.04174833869231788,,,,,,
2016-04-17,428.027,,9.323170276346234,,,-0.006761946530963625,-0.006784912077822843,0.08966689181093779,0.0858720456915055,,,,,,
2016-04-18,428.5059999999998,,8.960482405053712,,,0.0011190882818135073,0.0011184625692971161,-0.03890177488366753,-0.03967866387572263,,,,,,
2016-04-19,436.37,,8.696773038727313,,,0.018352135092624566,0.018185767051084725,-0.02943026439934382,-0.02987202362156382,,,,,,
2016-04-20,441.916,,8.484150722584234,,,0.012709397987946014,0.012629311443333435,-0.0244484149691222,-0.024752239711383205,,,,,,
2016-04-21,451.0830000000002,,8.11104074507033,,,0.02074376125779609,0.020531539279003558,-0.043977292449639105,-0.04497361354508439,,,,,,
2016-04-22,447.488,,7.855106665179344,,,-0.007969708457202351,-0.008001636334040094,-0.03155379043639206,-0.032062337622134805,,,,,,
2016-04-23,451.818,,8.377192623957283,,,0.00967623712814647,0.0096297221648298,0.06646452824024385,0.06434899840450112,,,,,,
2016-04-24,459.9229999999999,,7.995361207240304,,,0.017938639009512425,0.017779640289568622,-0.04557987787281015,-0.04665132488423326,,,,,,
2016-04-25,460.4659999999999,,7.812751656077315,,,0.001180632410207716,0.0011799360118367969,-0.02283943732243454,-0.023104297885751083,,,,,,
2016-04-26,467.8559999999999,,7.424663266229029,,,0.016048959097957338,0.015921536083822196,-0.049673713812009246,-0.050949894210887525,,,,,,
2016-04-27,444.789,,7.724694549946334,,,-0.049303631886734145,-0.05056054384821517,0.04041008635125487,0.039614949231309045,,,,,,
2016-04-28,449.3809999999999,,7.250216005225782,,,0.010323996321851325,0.010271067849034789,-0.061423599554994546,-0.0633910192950411,,,,,,
2016-04-29,456.5660000000001,,7.47581760975781,,,0.015988659956696294,0.015862187634056,0.031116535613479712,0.030642230280090207,,,,,,
2016-04-30,447.90299999999985,,8.892970091837213,,,-0.018974255638834814,-0.019156576783372594,0.18956488187053488,0.17358759477188182,,,,,,
2016-05-01,452.592,,8.832454372832895,,,0.010468784535937692,0.010414366276964316,-0.006804894020712493,-0.006828152888168042,,,,,,
2016-05-02,444.488,,10.10782116866719,,,-0.017905751758758415,-0.018067999427309144,0.14439551476847723,0.13487656289959213,,,,,,
2016-05-03,450.3,,9.285335810954495,,,0.013075718579579121,0.012990969343403887,-0.08137118217547057,-0.08487313612102285,,,,,,
2016-05-04,447.119,,9.414136136064808,,,-0.007064179435931517,-0.007089248884637181,0.013871369623310814,0.013776042707408766,,,,,,
2016-05-05,448.9219999999999,,9.827130178456441,,,0.004032483522283581,0.0040243748520148,0.04386956343338677,0.04293454241483899,,,,,,
2016-05-06,461.6200000000001,,9.277042146778028,,,0.02828553735392836,0.027892888536700973,-0.055976467360160265,-0.05760418450345182,,,,,,
2016-05-07,459.2479999999998,,9.381202893584621,,,-0.005138425544821024,-0.005151672652363087,0.011227797088619429,0.011165233242107856,,,,,,
2016-05-08,459.283,,9.52920206226682,,,7.621154583192791e-05,7.620864187961105e-05,0.015776139836332526,0.015652990072251138,,,,,,
2016-05-09,461.74700000000007,,9.353276545574158,,,0.005364883960434108,0.005350544234924743,-0.018461725918194394,-0.018634270527397603,,,,,,
2016-05-10,450.3259999999999,,9.350283703928604,,,-0.024734324207845826,-0.025045357110447083,-0.0003199778848589352,-0.0003200290887053582,,,,,,
2016-05-11,452.179,,9.981302920467385,,,0.004114796836069967,0.004106354211434888,0.06748663853628889,0.06530694944866897,,,,,,
2016-05-12,454.7310000000001,,10.091492287586432,,,0.005643782661291619,0.005627916189879192,0.01103957749775275,0.010979086154165372,,,,,,
2016-05-13,456.0070000000001,,10.585661577212786,,,0.002806054568525118,0.002802124946843186,0.04896890128274012,0.04780768291440205,,,,,,
2016-05-14,455.5030000000001,,10.176098567981153,,,-0.0011052461913961809,-0.001105857426386248,-0.038690355462834614,-0.039458711153906756,,,,,,
2016-05-15,457.837,,9.960446892869543,,,0.0051240057694459384,0.0051109227245834405,-0.021191979781932657,-0.021419753517820526,,,,,,
2016-05-16,454.893,,11.1336459827202,,,-0.0064302360883895515,-0.006450999111753004,0.11778578837567255,0.11134975384856631,,,,,,
2016-05-17,452.422,,12.157137161266911,,,-0.005432046657125822,-0.005446853869223546,0.09192776383721957,0.08794472480246707,,,,,,
2016-05-18,453.3710000000001,,13.35361430554958,,,0.0020975991441620767,0.0020954022546698864,0.09841767254997258,0.09387066469941387,,,,,,
2016-05-19,440.5389999999998,,14.71832475600216,,,-0.028303530662526444,-0.02871179763364688,0.10219783342742073,0.09730621678499041,,,,,,
2016-05-20,441.888,,13.69368343400459,,,0.003062157947423927,0.003057479090941414,-0.0696167083539666,-0.07215863618696311,,,,,,
2016-05-21,443.1469999999999,,13.99924843857703,,,0.002849138243174565,0.00284508714175135,0.022314303236603994,0.0220689819150825,,,,,,
2016-05-22,438.6750000000001,,14.248986066415835,,,-0.010091459493124733,-0.010142723447492397,0.017839359658095244,0.017682105733678087,,,,,,
2016-05-23,443.175,,13.23503660198636,,,0.010258163788681607,0.010205905902648593,-0.07115941160327921,-0.07381814972906069,,,,,,
2016-05-24,445.769,,12.66434299000911,,,0.005853218254639803,0.005836154724671575,-0.04311991187781061,-0.04407719514768168,,,,,,
2016-05-25,449.0549999999999,,12.50426452924122,,,0.007371530994752629,0.0073444940479754075,-0.012640092020105298,-0.012720657607514322,,,,,,
2016-05-26,453.73199999999997,,12.498353409631168,,,0.01041520526438866,0.010361340698225498,-0.0004727282917144082,-0.00047284006295964307,,,,,,
2016-05-27,473.8640000000001,,11.19174476153149,,,0.044369804201599417,0.043413645323762635,-0.10454246293698266,-0.11042047673739633,,,,,,
2016-05-28,528.545,,11.76324560569715,,,0.11539386828288256,0.10920758763247755,0.05106449944516567,0.04980345960755832,,,,,,
2016-05-29,524.624,,12.38905213533701,,,-0.007418479032059611,-0.007446132798443947,0.05320015841008807,0.05183329904836913,,,,,,
2016-05-30,534.2240000000002,,12.67843106889236,,,0.018298819726128013,0.018133411131792235,0.02335763304522387,0.023089018295871254,,,,,,
2016-05-31,531.4070000000002,,14.00927375901662,,,-0.005273068974812056,-0.005287020670132288,0.10496903622322784,0.09981731305966522,,,,,,
2016-06-01,539.1679999999999,,13.857937834861247,,,0.014604625080210987,0.014499004665797769,-0.01080255313434586,-0.010861324347452437,,,,,,
2016-06-02,538.832,,13.77433887468257,,,-0.0006231823847110407,-0.0006233766435633369,-0.006032568566469831,-0.006050838019766829,,,,,,
2016-06-03,570.4449999999999,,13.8427358773047,,,0.05866949253199505,0.057012923981474395,0.004965537964790823,0.004953250340805927,,,,,,
2016-06-04,573.5259999999998,,13.697394260187224,,,0.005401046551376298,0.0053865132061484446,-0.01049948640252285,-0.010554994892175696,,,,,,
2016-06-05,574.4756747207706,,13.970529067786634,,,0.001655852953084569,0.0016544835400727576,0.019940639979481478,0.0197444295041735,,,,,,
2016-06-06,585.563,,13.942005553967727,,,0.019299903837735943,0.019116022850751983,-0.0020416917412724445,-0.0020437788351410414,,,,,,
2016-06-07,577.9106942699359,,14.549216948648322,,,-0.013068287665142897,-0.013154429039602311,0.04355265763811067,0.04263090878048192,,,,,,
2016-06-08,583.1389999999999,,14.43177555298705,,,0.009046909465257214,0.00900623133664134,-0.008072008003989661,-0.008104763045651692,,,,,,
2016-06-09,577.607,,14.44062374394472,,,-0.009486588960779363,-0.009531873269143789,0.0006131048064863531,0.0006129169345206995,,,,,,
2016-06-10,579.2276478801407,,13.943733928604544,,,0.0028057968136478983,0.002801867913183316,-0.03440916570854724,-0.03501510148552727,,,,,,
2016-06-11,597.746561993518,,13.960460970231287,,,0.031971737159220304,0.03147128021073094,0.0011996099260347393,0.0011988909689686648,,,,,,
2016-06-12,671.7122784950529,,15.697007269686255,,,0.12374093169997535,0.11666323709369167,0.12439032659150073,0.11724095683954026,,,,,,
2016-06-13,704.2918521711082,,17.55275028575095,,,0.048502275035151365,0.04736274115734181,0.11822272769462683,0.1117405746539215,,,,,,
2016-06-14,685.932131564762,,18.770374371361417,,,-0.02606834162534888,-0.0264141437411299,0.0693694187969458,0.06706914652452543,,,,,,
2016-06-15,693.2269999999999,,18.421853687438038,,,0.010634971157564399,0.010578817628393541,-0.01856759364667382,-0.01874213533621747,,,,,,
2016-06-16,765.4629999999999,,20.509400413759888,,,0.10420251952102277,0.09912337262668085,0.1133190373640498,0.10734567754708375,,,,,,
2016-06-17,749.4189999999999,,15.397397817568129,,,-0.02095986350744583,-0.02118263985323039,-0.24925168425509325,-0.28668481555124153,,,,,,
2016-06-18,756.7996012580627,,11.197136666677007,,,0.009848430928576457,0.009800251204232883,-0.27279032474556875,-0.3185404314020526,,,,,,
2016-06-19,764.0459999999999,,12.23058702890821,,,0.009575056236672541,0.009529505919441137,0.09229594966959542,0.08828185678541033,,,,,,
2016-06-20,734.1617358035669,,11.814834520499266,,,-0.03911317407123793,-0.03989864393051853,-0.03399284984655859,-0.03458404298185562,,,,,,
2016-06-21,664.9965293554344,,12.984597875196858,,,-0.09420976751455001,-0.09894753121972043,0.09900801849302243,0.09440797156686231,,,,,,
2016-06-22,591.895,,12.737756210638716,,,-0.10992768552685539,-0.1164525673397177,-0.019010343403060515,-0.019193363206366165,,,,,,
2016-06-23,623.2062563646158,,13.676478995775716,,,0.05290001835564717,0.05154827931399574,0.07369608662732663,0.07110698269702789,,,,,,
2016-06-24,661.4166051593036,,13.94189690132606,,,0.06131252439213686,0.059506372707374716,0.01940688869059981,0.019220976494261844,,,,,,
2016-06-25,666.0566978558096,,14.276287720956573,,,0.007015385855618783,0.006990892522999701,0.023984599943405627,0.023701487386459434,,,,,,
2016-06-26,629.3059999999999,,13.845029961871877,,,-0.055176530727967577,-0.05675717394176242,-0.030207976156969685,-0.03067363888272467,,,,,,
2016-06-27,648.2999999999998,,13.932543491059052,,,0.03018245495831895,0.029735927290208755,0.006320934619006291,0.006301041297359214,,,,,,
