date,btc_price
1/15/2013,14.25
1/16/2013,14.73
1/17/2013,15.5
1/18/2013,15.705
1/19/2013,15.615
1/20/2013,15.7
1/21/2013,16.8
1/22/2013,17.2614
1/23/2013,17.5
1/24/2013,16.896
1/25/2013,17.4
1/26/2013,17.88
1/27/2013,17.8182
1/28/2013,18.721
1/29/2013,19.5254
1/30/2013,19.7
1/31/2013,20.41
2/1/2013,20.499
2/2/2013,19.63
2/3/2013,20.59
2/4/2013,20.4301
2/5/2013,20.6
2/6/2013,21.18
2/7/2013,22.15
2/8/2013,22.66
2/9/2013,23.65
2/10/2013,23.9698
2/11/2013,24.65
2/12/2013,25.1698
2/13/2013,24.2
2/14/2013,27.2205
2/15/2013,27.1
2/16/2013,27.2158
2/17/2013,26.8146
2/18/2013,26.95
2/19/2013,29.4176
2/20/2013,29.645
2/21/2013,29.7477
2/22/2013,30.2454
2/23/2013,29.8
2/24/2013,29.89
2/25/2013,30.4
2/26/2013,31.1
2/27/2013,30.9012
2/28/2013,33.38
3/1/2013,34.5
3/2/2013,34.25
3/3/2013,34.5
3/4/2013,36.152
3/5/2013,40.33
3/6/2013,41.0201
3/7/2013,42
3/8/2013,44.18
3/9/2013,46.85
3/10/2013,46
3/11/2013,48.4
3/12/2013,44.2899
3/13/2013,46.92
3/14/2013,47.1696
3/15/2013,46.95
3/16/2013,47.0002
3/17/2013,47.4
3/18/2013,51.6
3/19/2013,59.14
3/20/2013,64.4888
3/21/2013,70.85
3/22/2013,69.865
3/23/2013,64.35
3/24/2013,71.5
3/25/2013,73.6
3/26/2013,78.5
3/27/2013,88.92
3/28/2013,86.18
3/29/2013,90.5
3/30/2013,92.19
3/31/2013,93.03
4/1/2013,104
4/2/2013,117.98
4/3/2013,135
4/4/2013,132.12
4/5/2013,142.3236
4/6/2013,142.6311
4/7/2013,162.301
4/8/2013,187.5
4/9/2013,230
4/10/2013,165
4/11/2013,124.9
4/12/2013,117
4/13/2013,93
4/14/2013,90
4/15/2013,82.386
4/16/2013,68.3557
4/17/2013,93.07
4/18/2013,109.01
4/19/2013,118.48
4/20/2013,126.6155
4/21/2013,119.2
4/22/2013,127.4
4/23/2013,143.475
4/24/2013,154.2
4/25/2013,141.71
4/26/2013,136.9
4/27/2013,128.0001
4/28/2013,134.4444
4/29/2013,143.9999
4/30/2013,139.2269
5/1/2013,116.38
5/2/2013,106.25
5/3/2013,98.1
5/4/2013,112.9
5/5/2013,115.98
5/6/2013,112.25
5/7/2013,109.6001
5/8/2013,113.2
5/9/2013,112.799
5/10/2013,117.7
5/11/2013,115.64
5/12/2013,114.82
5/13/2013,117.9797
5/14/2013,111.4
5/15/2013,114.22
5/16/2013,118.21
5/17/2013,123.5
5/18/2013,123.211
5/19/2013,122.5
5/20/2013,122.02
5/21/2013,122.89
5/22/2013,123.8
5/23/2013,126.3
5/24/2013,133.1
5/25/2013,131.986
5/26/2013,133.5
5/27/2013,129.77
5/28/2013,129
5/29/2013,132.25
5/30/2013,128.799
5/31/2013,128.8151
6/1/2013,129.3
6/2/2013,122.5
6/3/2013,120.7372
6/4/2013,121.4
6/5/2013,121.9
6/6/2013,118.9699
6/7/2013,111
6/8/2013,107.8924
6/9/2013,100.4374
6/10/2013,106.35
6/11/2013,109
6/12/2013,108.7759
6/13/2013,103.949
6/14/2013,100
6/15/2013,99.8
6/16/2013,99.9
6/17/2013,101.95
6/18/2013,107.35
6/19/2013,108.251
6/20/2013,111.29
6/21/2013,109.5
6/22/2013,108.2
6/23/2013,107.9
6/24/2013,102.09
6/25/2013,103.3293
6/26/2013,104
6/27/2013,101.7368
6/28/2013,94.66
6/29/2013,94.999
6/30/2013,97.51
7/1/2013,84.6069
7/2/2013,87.6562
7/3/2013,76.8901
7/4/2013,77.685
7/5/2013,66.34
7/6/2013,66.855
7/7/2013,72.5053
7/8/2013,74.56
7/9/2013,74.225
7/10/2013,84.515
7/11/2013,91.22
7/12/2013,88.465
7/13/2013,91.3888
7/14/2013,90.3713
7/15/2013,93.14
7/16/2013,92.7415
7/17/2013,90.5425
7/18/2013,85.4298
7/19/2013,85.7775
7/20/2013,85.6675
7/21/2013,85.4725
7/22/2013,86.0862
7/23/2013,86.9389
7/24/2013,87.4575
7/25/2013,89.41
7/26/2013,90.6325
7/27/2013,89.0975
7/28/2013,92.1
7/29/2013,93.2981
7/30/2013,96.31
7/31/2013,97.915
8/1/2013,96.4175
8/2/2013,97.24
8/3/2013,96.66
8/4/2013,96.6
8/5/2013,96.92
8/6/2013,97.1331
8/7/2013,96.92
8/8/2013,94.775
8/9/2013,93.36
8/10/2013,93.2875
8/11/2013,94.1625
8/12/2013,95.085
8/13/2013,97.9021
8/14/2013,97.96
8/15/2013,97.545
8/16/2013,98.33
8/17/2013,99.565
8/18/2013,98.845
8/19/2013,102.2997
8/20/2013,105.0125
8/21/2013,111.445
8/22/2013,109.73
8/23/2013,107.5475
8/24/2013,108.6875
8/25/2013,111.795
8/26/2013,112.23
8/27/2013,117.4461
8/28/2013,117.59
8/29/2013,117.5227
8/30/2013,123.2332
8/31/2013,129.46
9/1/2013,128.2597
9/2/2013,127.3648
9/3/2013,127.5915
9/4/2013,120.5738
9/5/2013,120.5333
9/6/2013,116.321
9/7/2013,119.0547
9/8/2013,116.595
9/9/2013,120.0188
9/10/2013,121.458
9/11/2013,125.4518
9/12/2013,125.7598
9/13/2013,126.5072
9/14/2013,124.0813
9/15/2013,124.5783
9/16/2013,125.0618
9/17/2013,125.9683
9/18/2013,126.3045
9/19/2013,124.1937
9/20/2013,122.9008
9/21/2013,122.6435
9/22/2013,122.651
9/23/2013,122.2235
9/24/2013,122.5383
9/25/2013,123.423
9/26/2013,123.4763
9/27/2013,123.4983
9/28/2013,124.7483
9/29/2013,125.1807
9/30/2013,123.0983
10/1/2013,125.4938
10/2/2013,99.8135
10/3/2013,116.8168
10/4/2013,121.2945
10/5/2013,121.1398
10/6/2013,121.6828
10/7/2013,123.245
10/8/2013,124.3182
10/9/2013,125.8423
10/10/2013,125.6982
10/11/2013,125.5117
10/12/2013,126.5232
10/13/2013,130.4155
10/14/2013,133.0355
10/15/2013,138.6417
10/16/2013,137.4188
10/17/2013,142.735
10/18/2013,149.5947
10/19/2013,159.8115
10/20/2013,163.0632
10/21/2013,174.1772
10/22/2013,183.8648
10/23/2013,200.62
10/24/2013,183.1482
10/25/2013,178.1217
10/26/2013,175.9008
10/27/2013,185.6888
10/28/2013,187.8683
10/29/2013,198.1932
10/30/2013,194.5493
10/31/2013,198.2263
11/1/2013,198.5098
11/2/2013,200.8473
11/3/2013,207.6335
11/4/2013,225.196
11/5/2013,239.29
11/6/2013,253.6933
11/7/2013,283.3023
11/8/2013,323.767
11/9/2013,336.1358
11/10/2013,311.9005
11/11/2013,332.6263
11/12/2013,349.3425
11/13/2013,393.2795
11/14/2013,410.723
11/15/2013,409.1675
11/16/2013,428.8238
11/17/2013,476.295
11/18/2013,674.3768
11/19/2013,541.8257
11/20/2013,572.6675
11/21/2013,695.8668
11/22/2013,747.4818
11/23/2013,776.6998
11/24/2013,751.377
11/25/2013,778.6753
11/26/2013,899.2
11/27/2013,948.4088
11/28/2013,1037.755
11/29/2013,1120.397
11/30/2013,1124.763
12/1/2013,946.9237
12/2/2013,1038.348
12/3/2013,1068.667
12/4/2013,1147.245
12/5/2013,1042.026
12/6/2013,834.0262
12/7/2013,694.4709
12/8/2013,795.3968
12/9/2013,898.0222
12/10/2013,989.9975
12/11/2013,883.2617
12/12/2013,875.7474
12/13/2013,898.2112
12/14/2013,867.495
12/15/2013,879.4692
12/16/2013,712.508
12/17/2013,683.8408
12/18/2013,522.2288
12/19/2013,698.4503
12/20/2013,622.8418
12/21/2013,608.9638
12/22/2013,617.8158
12/23/2013,673.1677
12/24/2013,667.6203
12/25/2013,687.3557
12/26/2013,765.2067
12/27/2013,746.7232
12/28/2013,730.4715
12/29/2013,745.0712
12/30/2013,754.7645
12/31/2013,757.4953
1/1/2014,770.4357
1/2/2014,808.0485
1/3/2014,830.024
1/4/2014,858.9833
1/5/2014,940.0972
1/6/2014,951.3865
1/7/2014,810.5833
1/8/2014,859.9485
1/9/2014,860.895
1/10/2014,884.6667
1/11/2014,930.905
1/12/2014,873.2635
1/13/2014,857.9564
1/14/2014,851.828
1/15/2014,874.713
1/16/2014,847.3735
1/17/2014,828.222
1/18/2014,843.7583
1/19/2014,878.6807
1/20/2014,871.0483
1/21/2014,874.2885
1/22/2014,863.95
1/23/2014,854.3475
1/24/2014,825.1221
1/25/2014,861.8516
1/26/2014,880.1523
1/27/2014,814.5302
1/28/2014,833.9395
1/29/2014,837.5148
1/30/2014,845.8467
1/31/2014,848.2875
2/1/2014,853.0164
2/2/2014,854.375
2/3/2014,846.9048
2/4/2014,842.0123
2/5/2014,820.867
2/6/2014,783.6211
2/7/2014,703.567
2/8/2014,676.9094
2/9/2014,681.9371
2/10/2014,679.7338
2/11/2014,669.4418
2/12/2014,648.3835
2/13/2014,598.4075
2/14/2014,656.6068
2/15/2014,645.43
2/16/2014,610.6525
2/17/2014,621.494
2/18/2014,621.2235
2/19/2014,617.71
2/20/2014,552.2138
2/21/2014,569.0425
2/22/2014,604.7473
2/23/2014,604.5823
2/24/2014,545.3225
2/25/2014,534.7108
2/26/2014,577.0858
2/27/2014,576.698
2/28/2014,543.9265
3/1/2014,563.7358
3/2/2014,560.3045
3/3/2014,661.1225
3/4/2014,663.598
3/5/2014,661.7858
3/6/2014,658.7245
3/7/2014,625.8278
3/8/2014,615.24
3/9/2014,633.1825
3/10/2014,625.8285
3/11/2014,628.9543
3/12/2014,631.3913
3/13/2014,638.165
3/14/2014,626.7067
3/15/2014,633.6652
3/16/2014,630.7167
3/17/2014,621.2225
3/18/2014,613.6315
3/19/2014,608.8157
3/20/2014,586.5898
3/21/2014,570.7705
3/22/2014,564.4215
3/23/2014,561.3534
3/24/2014,586.2718
3/25/2014,582.2802
3/26/2014,579.0722
3/27/2014,478.1595
3/28/2014,502.4399
3/29/2014,493.1803
3/30/2014,461.8695
3/31/2014,458.4972
4/1/2014,478.7163
4/2/2014,437.515
4/3/2014,447.0822
4/4/2014,448.8792
4/5/2014,464.8259
4/6/2014,460.7028
4/7/2014,446.2195
4/8/2014,450.4638
4/9/2014,440.1983
4/10/2014,360.8407
4/11/2014,420.0563
4/12/2014,420.66
4/13/2014,414.9495
4/14/2014,457.6338
4/15/2014,520.1233
4/16/2014,529.1625
4/17/2014,494.4
4/18/2014,478.2312
4/19/2014,501.5515
4/20/2014,497.3177
4/21/2014,493.0921
4/22/2014,484.429
4/23/2014,486.9317
4/24/2014,500.2568
4/25/2014,459.6104
4/26/2014,456.1395
4/27/2014,429.6537
4/28/2014,437.0587
4/29/2014,444.2533
4/30/2014,445.8655
5/1/2014,456.2673
5/2/2014,446.6438
5/3/2014,436.9381
5/4/2014,434.0643
5/5/2014,429.7242
5/6/2014,426.992
5/7/2014,436.9605
5/8/2014,435.343
5/9/2014,448.235
5/10/2014,452.7108
5/11/2014,436.542
5/12/2014,438.4278
5/13/2014,437.413
5/14/2014,441.7498
5/15/2014,444.3162
5/16/2014,445.0133
5/17/2014,446.3583
5/18/2014,444.809
5/19/2014,444.3128
5/20/2014,485.8305
5/21/2014,489.1625
5/22/2014,526.0577
5/23/2014,519.0392
5/24/2014,525.6332
5/25/2014,570.095
5/26/2014,581.8267
5/27/2014,569.6332
5/28/2014,574.4547
5/29/2014,565.5058
5/30/2014,616.47
5/31/2014,623.2567
6/1/2014,629.0242
6/2/2014,658.786
6/3/2014,665.73
6/4/2014,636.7837
6/5/2014,656.0598
6/6/2014,645.5647
6/7/2014,652.7083
6/8/2014,653.6402
6/9/2014,645.341
6/10/2014,649.8068
6/11/2014,627.9098
6/12/2014,581.8033
6/13/2014,597.4267
6/14/2014,571.6902
6/15/2014,591.9718
6/16/2014,588.06
6/17/2014,607.3427
6/18/2014,604.8752
6/19/2014,592.2648
6/20/2014,588.5215
6/21/2014,591.0298
6/22/2014,598.8765
6/23/2014,587.4598
6/24/2014,575.0667
6/25/2014,562.1263
6/26/2014,579.3842
6/27/2014,600.8645
6/28/2014,591.994
6/29/2014,598.6032
6/30/2014,639.3623
7/1/2014,635.5905
7/2/2014,647.34
7/3/2014,640.6879
7/4/2014,626.9575
7/5/2014,628.3313
7/6/2014,631.7065
7/7/2014,617.9918
7/8/2014,620.2193
7/9/2014,620.5496
7/10/2014,615.1129
7/11/2014,631.1804
7/12/2014,634.4775
7/13/2014,627.5759
7/14/2014,618.3798
7/15/2014,619.3558
7/16/2014,615.2039
7/17/2014,622.6234
7/18/2014,628.2156
7/19/2014,625.8011
7/20/2014,621.3725
7/21/2014,620.0103
7/22/2014,618.8076
7/23/2014,617.9274
7/24/2014,600.0065
7/25/2014,599.928
7/26/2014,593.8526
7/27/2014,590.9454
7/28/2014,584.6931
7/29/2014,582.2034
7/30/2014,564.37
7/31/2014,581.3501
8/1/2014,595.0845
8/2/2014,587.2878
8/3/2014,585.5078
8/4/2014,586.7639
8/5/2014,583.1125
8/6/2014,583.0355
8/7/2014,587.3971
8/8/2014,590.5324
8/9/2014,588.095
8/10/2014,589.45
8/11/2014,573.3066
8/12/2014,568.2099
8/13/2014,544.5681
8/14/2014,508.5536
8/15/2014,496.6164
8/16/2014,519.8314
8/17/2014,492.9513
8/18/2014,460.6719
8/19/2014,486.736
8/20/2014,511.9259
8/21/2014,516.1605
8/22/2014,513.9419
8/23/2014,497.2185
8/24/2014,508.5735
8/25/2014,501.6296
8/26/2014,513.4704
8/27/2014,510.43
8/28/2014,507.0154
8/29/2014,508.4224
8/30/2014,501.2031
8/31/2014,478.0734
9/1/2014,474.1346
9/2/2014,475.3181
9/3/2014,474.537
9/4/2014,489.0865
9/5/2014,480.501
9/6/2014,482.2371
9/7/2014,479.4833
9/8/2014,472.1479
9/9/2014,471.5576
9/10/2014,477.5273
9/11/2014,476.3349
9/12/2014,473.8254
9/13/2014,477.0861
9/14/2014,474.715
9/15/2014,471.3586
9/16/2014,463.7388
9/17/2014,454.9143
9/18/2014,421.4594
9/19/2014,391.9439
9/20/2014,406.8248
9/21/2014,396.567
9/22/2014,398.8854
9/23/2014,435.3779
9/24/2014,422.2984
9/25/2014,408.7985
9/26/2014,401.9203
9/27/2014,398.3571
9/28/2014,376.1983
9/29/2014,374.7344
9/30/2014,386.2687
10/1/2014,381.3324
10/2/2014,371.9859
10/3/2014,356.5566
10/4/2014,325.4921
10/5/2014,319.6406
10/6/2014,328.4594
10/7/2014,334.0911
10/8/2014,352.7889
10/9/2014,363.7751
10/10/2014,358.6859
10/11/2014,359.2029
10/12/2014,376.1891
10/13/2014,388.377
10/14/2014,398.7068
10/15/2014,391.8433
10/16/2014,380.0801
10/17/2014,380.4216
10/18/2014,388.9618
10/19/2014,386.5889
10/20/2014,379.3713
10/21/2014,382.377
10/22/2014,379.0963
10/23/2014,355.8614
10/24/2014,355.1695
10/25/2014,346.1126
10/26/2014,351.5414
10/27/2014,348.9613
10/28/2014,351.8971
10/29/2014,333.3788
10/30/2014,343.7828
10/31/2014,336.7995
11/1/2014,325.3865
11/2/2014,323.7426
11/3/2014,324.2303
11/4/2014,328.2833
11/5/2014,337.139
11/6/2014,348.235
11/7/2014,341.0795
11/8/2014,344.034
11/9/2014,363.3062
11/10/2014,365.2897
11/11/2014,366.9933
11/12/2014,427.2403
11/13/2014,417.1528
11/14/2014,398.4273
11/15/2014,375.1288
11/16/2014,388.5542
11/17/2014,385.8593
11/18/2014,372.377
11/19/2014,377.2368
11/20/2014,356.1388
11/21/2014,348.8617
11/22/2014,352.0417
11/23/2014,366.7687
11/24/2014,375.2355
11/25/2014,375.7174
11/26/2014,368.5104
11/27/2014,369.1426
11/28/2014,375.8489
11/29/2014,375.2228
11/30/2014,377.0901
12/1/2014,378.6444
12/2/2014,381.5364
12/3/2014,374.9728
12/4/2014,369.155
12/5/2014,376.0361
12/6/2014,374.0196
12/7/2014,374.2558
12/8/2014,360.9419
12/9/2014,351.2694
12/10/2014,344.6171
12/11/2014,347.1331
12/12/2014,350.9412
12/13/2014,347.4713
12/14/2014,351.1439
12/15/2014,345.0961
12/16/2014,326.0815
12/17/2014,319.1713
12/18/2014,310.7458
12/19/2014,317.006
12/20/2014,329.5742
12/21/2014,319.2411
12/22/2014,330.6709
12/23/2014,334.0467
12/24/2014,321.8843
12/25/2014,318.6118
12/26/2014,327.1582
12/27/2014,315.167
12/28/2014,316.7959
12/29/2014,312.4412
12/30/2014,309.8708
12/31/2014,319.6958
1/1/2015,313.9247
1/2/2015,314.5916
1/3/2015,279.8507
1/4/2015,263.6343
1/5/2015,272.9486
1/6/2015,285.5759
1/7/2015,294.8778
1/8/2015,283.2513
1/9/2015,288.8441
1/10/2015,274.0668
1/11/2015,265.3692
1/12/2015,267.0873
1/13/2015,226.9823
1/14/2015,177.2795
1/15/2015,210.4636
1/16/2015,207.2243
1/17/2015,199.625
1/18/2015,209.932
1/19/2015,213.9783
1/20/2015,210.4817
1/21/2015,225.9816
1/22/2015,232.6616
1/23/2015,232.9673
1/24/2015,247.9855
1/25/2015,254.5073
1/26/2015,271.9491
1/27/2015,262.0605
1/28/2015,233.2087
1/29/2015,232.4048
1/30/2015,226.5033
1/31/2015,216.9137
2/1/2015,226.3959
2/2/2015,237.5409
2/3/2015,226.9566
2/4/2015,226.7291
2/5/2015,216.7714
2/6/2015,222.4823
2/7/2015,227.3275
2/8/2015,222.8677
2/9/2015,220.1743
2/10/2015,220.0829
2/11/2015,219.4922
2/12/2015,221.8513
2/13/2015,235.7869
2/14/2015,257.4741
2/15/2015,234.3292
2/16/2015,233.5618
2/17/2015,243.5983
2/18/2015,236.2137
2/19/2015,239.835
2/20/2015,243.7756
2/21/2015,244.2557
2/22/2015,235.5299
2/23/2015,238.0845
2/24/2015,238.7601
2/25/2015,237.2513
2/26/2015,236.0951
2/27/2015,252.5111
2/28/2015,253.5283
3/1/2015,258.7425
3/2/2015,271.3525
3/3/2015,281.4497
3/4/2015,271.9222
3/5/2015,274.865
3/6/2015,272.2111
3/7/2015,275.8898
3/8/2015,274.4754
3/9/2015,288.5161
3/10/2015,290.512
3/11/2015,295.8301
3/12/2015,293.8671
3/13/2015,284.2838
3/14/2015,281.3615
3/15/2015,285.3415
3/16/2015,290.3763
3/17/2015,284.4553
3/18/2015,255.3662
3/19/2015,259.7404
3/20/2015,260.838
3/21/2015,259.6162
3/22/2015,267.7968
3/23/2015,265.9432
3/24/2015,245.4422
3/25/2015,246.1339
3/26/2015,247.648
3/27/2015,246.5814
3/28/2015,252.252
3/29/2015,242.0165
3/30/2015,246.852
3/31/2015,243.3894
4/1/2015,246.5548
4/2/2015,252.2566
4/3/2015,253.5439
4/4/2015,253.1206
4/5/2015,259.9451
4/6/2015,254.5187
4/7/2015,252.7965
4/8/2015,244.3604
4/9/2015,243.2604
4/10/2015,235.2201
4/11/2015,236.117
4/12/2015,235.6352
4/13/2015,223.4056
4/14/2015,218.2741
4/15/2015,223.5659
4/16/2015,228.107
4/17/2015,222.2325
4/18/2015,222.843
4/19/2015,221.6913
4/20/2015,224.3076
4/21/2015,235.815
4/22/2015,233.923
4/23/2015,235.5616
4/24/2015,230.786
4/25/2015,225.8529
4/26/2015,218.815
4/27/2015,228.4994
4/28/2015,225.6763
4/29/2015,225.9764
4/30/2015,236.5704
5/1/2015,232.1241
5/2/2015,234.9045
5/3/2015,240.1203
5/4/2015,238.7688
5/5/2015,236.5532
5/6/2015,230.0478
5/7/2015,237.7829
5/8/2015,243.3946
5/9/2015,240.4825
5/10/2015,239.6312
5/11/2015,241.8539
5/12/2015,240.99
5/13/2015,235.7981
5/14/2015,236.739
5/15/2015,237.3101
5/16/2015,235.7265
5/17/2015,236.0996
5/18/2015,232.8655
5/19/2015,231.9434
5/20/2015,234.2455
5/21/2015,235.3048
5/22/2015,240.519
5/23/2015,239.0331
5/24/2015,241.1864
5/25/2015,237.4879
5/26/2015,237.3271
5/27/2015,237.1847
5/28/2015,237.4716
5/29/2015,237.1049
5/30/2015,233.2939
5/31/2015,229.9992
6/1/2015,223.3086
6/2/2015,225.7461
6/3/2015,225.6452
6/4/2015,224.371
6/5/2015,225.0357
6/6/2015,225.6791
6/7/2015,223.3896
6/8/2015,228.6452
6/9/2015,229.3327
6/10/2015,228.9521
6/11/2015,230.0189
6/12/2015,230.2041
6/13/2015,232.7533
6/14/2015,233.8536
6/15/2015,237.3096
6/16/2015,250.8977
6/17/2015,249.1681
6/18/2015,248.8732
6/19/2015,243.547
6/20/2015,245.2612
6/21/2015,244.01
6/22/2015,246.77
6/23/2015,243.9862
6/24/2015,240.2155
6/25/2015,242.422
6/26/2015,242.6424
6/27/2015,250.7066
6/28/2015,248.0673
6/29/2015,256.4875
6/30/2015,262.4843
7/1/2015,257.6604
7/2/2015,254.3505
7/3/2015,255.5961
7/4/2015,260.3488
7/5/2015,271.0153
7/6/2015,268.4935
7/7/2015,264.9566
7/8/2015,269.6459
7/9/2015,268.1134
7/10/2015,283.881
7/11/2015,291.6873
7/12/2015,309.9778
7/13/2015,290.8811
7/14/2015,286.1856
7/15/2015,283.8231
7/16/2015,277.8273
7/17/2015,278.4883
7/18/2015,274.4938
7/19/2015,272.4889
7/20/2015,278.4139
7/21/2015,275.0995
7/22/2015,276.6174
7/23/2015,275.6266
7/24/2015,287.9738
7/25/2015,288.1343
7/26/2015,291.6372
7/27/2015,292.7306
7/28/2015,293.7851
7/29/2015,288.7681
7/30/2015,287.2898
7/31/2015,283.9417
8/1/2015,280.0371
8/2/2015,281.65
8/3/2015,280.4796
8/4/2015,284.5033
8/5/2015,281.3783
8/6/2015,278.2516
8/7/2015,279.0303
8/8/2015,260.2
8/9/2015,264.4388
8/10/2015,263.7615
8/11/2015,270.9167
8/12/2015,265.6418
8/13/2015,263.3371
8/14/2015,264.8686
8/15/2015,260.7343
8/16/2015,257.6735
8/17/2015,256.984
8/18/2015,219.0045
8/19/2015,225.3944
8/20/2015,234.6873
8/21/2015,231.9406
8/22/2015,229.7444
8/23/2015,227.589
8/24/2015,209.1322
8/25/2015,221.7118
8/26/2015,225.3798
8/27/2015,224.261
8/28/2015,230.9825
8/29/2015,229.7562
8/30/2015,228.6088
8/31/2015,230.0173
9/1/2015,227.3469
9/2/2015,228.8551
9/3/2015,226.765
9/4/2015,230.0851
9/5/2015,234.6771
9/6/2015,239.4383
9/7/2015,240.0202
9/8/2015,243.5473
9/9/2015,238.2916
9/10/2015,238.5896
9/11/2015,240.0838
9/12/2015,234.8185
9/13/2015,230.328
9/14/2015,230.2406
9/15/2015,229.9241
9/16/2015,228.7976
9/17/2015,232.7924
9/18/2015,232.7167
9/19/2015,231.2382
9/20/2015,230.8605
9/21/2015,226.6056
9/22/2015,230.5237
9/23/2015,229.9556
9/24/2015,234.2833
9/25/2015,234.8379
9/26/2015,234.2083
9/27/2015,232.8486
9/28/2015,239.3428
9/29/2015,236.6214
9/30/2015,236.2455
10/1/2015,237.5698
10/2/2015,237.4021
10/3/2015,239.0891
10/4/2015,238.6874
10/5/2015,240.5872
10/6/2015,246.4218
10/7/2015,243.2664
10/8/2015,242.6905
10/9/2015,244.3213
10/10/2015,245.3313
10/11/2015,247.5253
10/12/2015,245.5856
10/13/2015,249.9352
10/14/2015,252.5949
10/15/2015,254.8133
10/16/2015,262.9353
10/17/2015,271.2039
10/18/2015,262.9003
10/19/2015,264.4158
10/20/2015,270.2188
10/21/2015,267.3272
10/22/2015,274.4108
10/23/2015,277.4554
10/24/2015,282.6605
10/25/2015,283.0717
10/26/2015,286.1325
10/27/2015,294.3998
10/28/2015,303.8866
10/29/2015,313.5861
10/30/2015,326.0045
10/31/2015,312.4321
11/1/2015,325.082
11/2/2015,359.3523
11/3/2015,400.7063
11/4/2015,408.7414
11/5/2015,387.51
11/6/2015,374.95
11/7/2015,384.8
11/8/2015,373.487
11/9/2015,380.043
11/10/2015,337.932
11/11/2015,312.578
11/12/2015,336.856
11/13/2015,337.292
11/14/2015,333.553
11/15/2015,319.9283
11/16/2015,331.59
11/17/2015,335.77
11/18/2015,334.973
11/19/2015,326.315
11/20/2015,321.988
11/21/2015,327.174
11/22/2015,324.344
11/23/2015,323.257
11/24/2015,320.161
11/25/2015,328.983
11/26/2015,353.304
11/27/2015,358.185
11/28/2015,357.663
11/29/2015,371.864
11/30/2015,376.907
12/1/2015,362.729
12/2/2015,359.43
12/3/2015,361.308
12/4/2015,363.4825
12/5/2015,388.861
12/6/2015,388.458
12/7/2015,395.865
12/8/2015,418.136
12/9/2015,418.036
12/10/2015,415.252
12/11/2015,453.9
12/12/2015,435.897
12/13/2015,433.537
12/14/2015,443.839
12/15/2015,465.502
12/16/2015,455.375
12/17/2015,455.987
12/18/2015,463.844
12/19/2015,462.226
12/20/2015,442.496
12/21/2015,437.761
12/22/2015,435.5
12/23/2015,442.839
12/24/2015,454.848
12/25/2015,455.312
12/26/2015,417.216
12/27/2015,422.523
12/28/2015,421.265
12/29/2015,432.618
12/30/2015,426.145
12/31/2015,430.05
1/1/2016,434.463
1/2/2016,433.586
1/3/2016,430.361
1/4/2016,433.493
1/5/2016,432.253
1/6/2016,429.464
1/7/2016,458.28
1/8/2016,453.37
1/9/2016,449.143
1/10/2016,448.964
1/11/2016,448.385
1/12/2016,432.884
1/13/2016,432.04
1/14/2016,429.729
1/15/2016,358.766
1/16/2016,387.665
1/17/2016,380.208
1/18/2016,385.844
1/19/2016,377.745
1/20/2016,418.742
1/21/2016,409.945
1/22/2016,381.761
1/23/2016,386.191
1/24/2016,402.61
1/25/2016,390.663
1/26/2016,391.43
1/27/2016,394.629
1/28/2016,379.384
1/29/2016,378.2
1/30/2016,376.937
1/31/2016,367.135
2/1/2016,371.248
2/2/2016,372.877
2/3/2016,368.933
2/4/2016,388.612
2/5/2016,385.338
2/6/2016,375.405
2/7/2016,375.284
2/8/2016,371.101
2/9/2016,373.321
2/10/2016,379.96
2/11/2016,377.72
2/12/2016,383.126
2/13/2016,392.182
2/14/2016,406.738
2/15/2016,399.485
2/16/2016,407.361
2/17/2016,415.561
2/18/2016,421.637
2/19/2016,420.334
2/20/2016,436.517
2/21/2016,438.985
2/22/2016,438.072
2/23/2016,419.981
2/24/2016,424.362
2/25/2016,423.517
2/26/2016,432.064
2/27/2016,432.138
2/28/2016,432.64
2/29/2016,436.608
3/1/2016,433.637
3/2/2016,421.598
3/3/2016,419.466
3/4/2016,407.982
3/5/2016,397.833
3/6/2016,404.55
3/7/2016,412.982
3/8/2016,411.758
3/9/2016,412.618
3/10/2016,416.16
3/11/2016,419.887
3/12/2016,410.132
3/13/2016,412.291
3/14/2016,415.091
3/15/2016,415.383
3/16/2016,416.253
3/17/2016,418.452
3/18/2016,408.036
3/19/2016,408.52
3/20/2016,410.751
3/21/2016,411.423
3/22/2016,416.926
3/23/2016,417.386
3/24/2016,414.341
3/25/2016,415.687
3/26/2016,416.73
3/27/2016,425.378
3/28/2016,422.756
3/29/2016,415.553
3/30/2016,412.69
3/31/2016,415.161
4/1/2016,417.009
4/2/2016,419.686
4/3/2016,419.385
4/4/2016,419.416
4/5/2016,422.653
4/6/2016,421.7
4/7/2016,421.204
4/8/2016,418.089
4/9/2016,418.419
4/10/2016,421.111
4/11/2016,422.99
4/12/2016,425.99
4/13/2016,424.401
4/14/2016,425.106
4/15/2016,429.98
4/16/2016,430.837
4/17/2016,427.862
4/18/2016,429.054
4/19/2016,436.105
4/20/2016,442.156
4/21/2016,451.102
4/22/2016,447.636
4/23/2016,452.584
4/24/2016,460.327
4/25/2016,462.51
4/26/2016,467.803
4/27/2016,445.012
4/28/2016,449.856
4/29/2016,456.35
4/30/2016,449.333
5/1/2016,453.042
5/2/2016,444.513
5/3/2016,450.274
